[71735] training's rmse: 0.102562       training's l2: 0.010519 valid_1's rmse: 0.10261 valid_1's l2: 0.0105287
[71736] training's rmse: 0.102613       training's l2: 0.0105294        valid_1's rmse: 0.10266 valid_1's l2: 0.0105391
[71737] training's rmse: 0.102669       training's l2: 0.010541 valid_1's rmse: 0.102716        valid_1's l2: 0.0105507
[71738] training's rmse: 0.10268        training's l2: 0.0105432        valid_1's rmse: 0.102727        valid_1's l2: 0.0105528
[71739] training's rmse: 0.102636       training's l2: 0.0105341        valid_1's rmse: 0.102683        valid_1's l2: 0.0105438
[71740] training's rmse: 0.102591       training's l2: 0.0105249        valid_1's rmse: 0.102638        valid_1's l2: 0.0105347
[71741] training's rmse: 0.102651       training's l2: 0.0105371        valid_1's rmse: 0.102698        valid_1's l2: 0.0105468
[71742] training's rmse: 0.102606       training's l2: 0.010528 valid_1's rmse: 0.102654        valid_1's l2: 0.0105378
[71743] training's rmse: 0.102561       training's l2: 0.0105188        valid_1's rmse: 0.102609        valid_1's l2: 0.0105287
[71744] training's rmse: 0.102583       training's l2: 0.0105232        valid_1's rmse: 0.10263 valid_1's l2: 0.010533
[71745] training's rmse: 0.102615       training's l2: 0.0105299        valid_1's rmse: 0.102663        valid_1's l2: 0.0105396
[71746] training's rmse: 0.102571       training's l2: 0.0105207        valid_1's rmse: 0.102618        valid_1's l2: 0.0105305
[71747] training's rmse: 0.102526       training's l2: 0.0105116        valid_1's rmse: 0.102574        valid_1's l2: 0.0105214
[71748] training's rmse: 0.102567       training's l2: 0.01052  valid_1's rmse: 0.102615        valid_1's l2: 0.0105298
[71749] training's rmse: 0.102607       training's l2: 0.0105282        valid_1's rmse: 0.102655        valid_1's l2: 0.010538
[71750] training's rmse: 0.102696       training's l2: 0.0105466        valid_1's rmse: 0.102743        valid_1's l2: 0.0105562
[71751] training's rmse: 0.102713       training's l2: 0.01055  valid_1's rmse: 0.10276 valid_1's l2: 0.0105597
[71752] training's rmse: 0.102729       training's l2: 0.0105533        valid_1's rmse: 0.102776        valid_1's l2: 0.0105629
[71753] training's rmse: 0.102747       training's l2: 0.0105569        valid_1's rmse: 0.102794        valid_1's l2: 0.0105665
[71754] training's rmse: 0.102789       training's l2: 0.0105656        valid_1's rmse: 0.102836        valid_1's l2: 0.0105752
[71755] training's rmse: 0.102744       training's l2: 0.0105564        valid_1's rmse: 0.102791        valid_1's l2: 0.010566
[71756] training's rmse: 0.102779       training's l2: 0.0105635        valid_1's rmse: 0.102826        valid_1's l2: 0.0105731
[71757] training's rmse: 0.102734       training's l2: 0.0105543        valid_1's rmse: 0.102781        valid_1's l2: 0.0105639
