iter	Passed	Remaining
4298	64250	1430285
4299	64265	1430273
4300	64279	1430248
4301	64294	1430233
4302	64310	1430231
4303	64325	1430232
4304	64339	1430193
4305	64354	1430174
4306	64368	1430136
4307	64382	1430103
4308	64396	1430063
4309	64412	1430069
4310	64426	1430037
4311	64441	1430022
4312	64456	1430023
4313	64471	1429996
4314	64488	1430024
4315	64505	1430050
4316	64521	1430064
4317	64535	1430026
4318	64550	1430012
4319	64565	1430006
4320	64583	1430056
4321	64600	1430092
4322	64616	1430093
4323	64632	1430110
4324	64649	1430127
4325	64665	1430140
4326	64681	1430160
4327	64698	1430177
4328	64715	1430212
4329	64733	1430261
4330	64747	1430233
4331	64765	1430280
4332	64780	1430268
4333	64797	1430292
4334	64813	1430310
4335	64828	1430288
4336	64843	1430281
4337	64859	1430279
4338	64874	1430272
4339	64890	1430278
4340	64905	1430272
4341	64922	1430292
4342	64940	1430348
4343	64956	1430356
4344	64972	1430360
4345	64987	1430354
4346	65002	1430329
4347	65016	1430301
4348	65033	1430333
4349	65046	1430268
4350	65060	1430240
4351	65075	1430233
4352	65091	1430232
4353	65106	1430227
4354	65120	1430182
4355	65136	1430186
4356	65152	1430198
4357	65168	1430197
4358	65182	1430171
4359	65197	1430147
4360	65212	1430141
4361	65226	1430108
4362	65241	1430084
4363	65255	1430047
4364	65270	1430041
4365	65284	1430010
4366	65298	1429979
4367	65313	1429956
4368	65326	1429894
4369	65340	1429854
4370	65356	1429880
4371	65371	1429867
4372	65387	1429877
4373	65403	1429882
4374	65420	1429913
4375	65435	1429899
4376	65450	1429875
4377	65463	1429809
4378	65476	1429767
4379	65491	1429749
4380	65508	1429779
4381	65523	1429765
4382	65540	1429787
4383	65555	1429786
4384	65576	1429899
4385	65593	1429930
4386	65607	1429893
4387	65621	1429849
4388	65636	1429850
4389	65651	1429819
4390	65666	1429812
4391	65683	1429842
4392	65699	1429853
4393	65715	1429856
4394	65730	1429834
4395	65744	1429805
4396	65759	1429788
4397	65774	1429772
4398	65786	1429698
4399	65801	1429695
4400	65817	1429688
4401	65837	1429795
4402	65853	1429802
4403	65867	1429751
4404	65881	1429715
4405	65895	1429697
4406	65910	1429679
4407	65934	1429856
4408	65964	1430167
4409	65985	1430280
4410	66001	1430286
4411	66017	1430294
4412	66031	1430271
4413	66048	1430300
4414	66064	1430293
4415	66079	1430289
4416	66096	1430321
4417	66111	1430291
4418	66127	1430306
4419	66141	1430273
4420	66157	1430272
4421	66170	1430226
4422	66186	1430232
4423	66201	1430205
4424	66214	1430156
4425	66231	1430181
4426	66250	1430265
4427	66268	1430317
4428	66284	1430323
4429	66300	1430319
4430	66314	1430282
4431	66329	1430267
4432	66342	1430212
4433	66356	1430179
4434	66370	1430155
4435	66384	1430118
4436	66399	1430096
4437	66411	1430027
4438	66429	1430059
4439	66444	1430058
4440	66462	1430112
4441	66482	1430200
4442	66498	1430198
4443	66514	1430206
4444	66529	1430194
4445	66543	1430166
4446	66557	1430127
4447	66573	1430128
4448	66588	1430117
4449	66601	1430070
4450	66615	1430024
4451	66630	1430004
4452	66645	1430006
4453	66659	1429969
4454	66675	1429958
4455	66687	1429894
4456	66701	1429854
4457	66716	1429846
4458	66730	1429805
4459	66746	1429814
4460	66760	1429768
4461	66776	1429787
4462	66791	1429759
4463	66803	1429696
4464	66817	1429662
4465	66833	1429664
4466	66848	1429649
4467	66864	1429657
4468	66879	1429651
4469	66895	1429647
4470	66909	1429608
4471	66923	1429577
4472	66939	1429575
4473	66952	1429537
4474	66968	1429529
4475	66983	1429512
4476	66997	1429477
4477	67012	1429462
4478	67025	1429419
4479	67040	1429392
4480	67053	1429333
4481	67069	1429342
4482	67082	1429298
4483	67097	1429286
4484	67113	1429282
4485	67128	1429279
4486	67142	1429231
4487	67156	1429203
4488	67172	1429196
4489	67187	1429192
4490	67203	1429200
4491	67219	1429202
4492	67232	1429156
4493	67245	1429101
4494	67261	1429108
4495	67275	1429066
4496	67290	1429046
4497	67305	1429045
4498	67320	1429013
4499	67336	1429026
4500	67351	1429021
4501	67372	1429128
4502	67389	1429153
4503	67403	1429127
4504	67418	1429103
4505	67434	1429111
4506	67447	1429059
4507	67465	1429101
4508	67481	1429103
4509	67496	1429100
4510	67509	1429042
4511	67523	1429012
4512	67538	1428998
4513	67552	1428965
4514	67565	1428900
4515	67578	1428842
4516	67592	1428805
4517	67607	1428796
4518	67623	1428793
4519	67638	1428784
4520	67653	1428770
4521	67669	1428785
4522	67684	1428757
4523	67700	1428764
4524	67713	1428727
4525	67727	1428689
4526	67742	1428676
4527	67758	1428664
4528	67772	1428636
4529	67787	1428631
4530	67800	1428563
4531	67815	1428545
4532	67828	1428506
4533	67843	1428480
4534	67857	1428456
4535	67875	1428499
4536	67891	1428496
4537	67906	1428497
4538	67921	1428474
4539	67935	1428434
4540	67951	1428458
4541	67966	1428424
4542	67981	1428410
4543	67994	1428369
4544	68010	1428361
4545	68023	1428319
4546	68041	1428363
4547	68055	1428335
4548	68069	1428291
4549	68081	1428221
4550	68098	1428238
4551	68113	1428231
4552	68126	1428163
4553	68142	1428187
4554	68158	1428177
4555	68173	1428169
4556	68186	1428124
4557	68202	1428113
4558	68217	1428114
4559	68234	1428145
4560	68250	1428145
4561	68267	1428176
4562	68283	1428166
4563	68298	1428164
4564	68315	1428189
4565	68329	1428155
4566	68344	1428144
4567	68359	1428122
4568	68375	1428143
4569	68391	1428140
4570	68406	1428120
4571	68419	1428059
4572	68433	1428035
4573	68449	1428036
4574	68465	1428040
4575	68480	1428024
4576	68495	1428025
4577	68510	1427999
4578	68524	1427970
4579	68542	1428012
4580	68558	1428017
4581	68572	1427980
4582	68587	1427973
4583	68602	1427967
4584	68617	1427944
4585	68632	1427942
4586	68646	1427893
4587	68661	1427886
4588	68676	1427866
4589	68691	1427853
4590	68706	1427846
4591	68721	1427822
4592	68736	1427811
4593	68750	1427784
4594	68765	1427759
4595	68780	1427745
4596	68794	1427723
4597	68811	1427734
4598	68826	1427722
4599	68841	1427708
4600	68853	1427633
4601	68869	1427640
4602	68883	1427613
4603	68898	1427589
4604	68912	1427560
4605	68928	1427569
4606	68942	1427539
4607	68957	1427517
4608	68971	1427481
4609	68985	1427443
4610	69000	1427421
4611	69015	1427415
4612	69030	1427402
4613	69046	1427403
4614	69062	1427408
4615	69078	1427421
4616	69094	1427425
4617	69106	1427351
4618	69121	1427342
4619	69136	1427334
4620	69152	1427340
4621	69168	1427342
4622	69184	1427335
4623	69198	1427309
4624	69213	1427294
4625	69228	1427276
4626	69244	1427288
4627	69261	1427307
4628	69278	1427336
4629	69294	1427344
4630	69309	1427322
4631	69323	1427294
4632	69338	1427285
4633	69356	1427325
4634	69369	1427278
4635	69386	1427295
4636	69400	1427271
4637	69413	1427221
4638	69428	1427207
4639	69448	1427283
4640	69460	1427214
4641	69479	1427281
4642	69496	1427295
4643	69511	1427285
4644	69523	1427223
4645	69538	1427197
4646	69562	1427378
4647	69579	1427400
4648	69594	1427376
4649	69608	1427355
4650	69624	1427362
4651	69640	1427362
4652	69655	1427342
4653	69671	1427362
4654	69687	1427367
4655	69701	1427318
4656	69715	1427290
4657	69729	1427246
4658	69743	1427221
4659	69759	1427218
4660	69773	1427187
4661	69788	1427180
4662	69803	1427167
4663	69816	1427110
4664	69832	1427103
4665	69846	1427071
4666	69861	1427068
4667	69876	1427055
4668	69890	1427014
4669	69905	1427002
4670	69921	1427001
4671	69937	1427002
4672	69951	1426978
4673	69967	1426985
4674	69982	1426973
4675	69995	1426920
4676	70010	1426892
4677	70023	1426841
4678	70035	1426776
4679	70051	1426768
4680	70065	1426746
4681	70079	1426711
4682	70093	1426668
4683	70110	1426692
4684	70127	1426721
4685	70144	1426749
4686	70159	1426745
4687	70175	1426737
4688	70190	1426730
4689	70203	1426677
4690	70218	1426668
4691	70234	1426669
4692	70250	1426669
4693	70264	1426640
4694	70279	1426613
4695	70292	1426570
4696	70308	1426576
4697	70323	1426556
4698	70341	1426609
4699	70359	1426641
4700	70373	1426619
4701	70392	1426678
4702	70409	1426712
4703	70423	1426675
4704	70439	1426675
4705	70455	1426682
4706	70470	1426679
4707	70487	1426688
4708	70501	1426673
4709	70517	1426666
4710	70533	1426671
4711	70547	1426645
4712	70562	1426621
4713	70579	1426657
4714	70594	1426641
4715	70609	1426629
4716	70626	1426643
4717	70641	1426629
4718	70657	1426650
4719	70673	1426649
4720	70688	1426622
4721	70704	1426630
4722	70719	1426621
4723	70735	1426620
4724	70749	1426597
4725	70764	1426584
4726	70778	1426550
4727	70793	1426530
4728	70807	1426495
4729	70823	1426505
4730	70838	1426483
4731	70854	1426491
4732	70868	1426461
4733	70882	1426432
4734	70897	1426410
4735	70911	1426374
4736	70926	1426361
4737	70942	1426358
4738	70958	1426363
4739	70973	1426348
4740	70987	1426320
4741	71002	1426299
4742	71016	1426284
4743	71031	1426251
4744	71045	1426235
4745	71060	1426219
4746	71075	1426203
4747	71091	1426200
4748	71106	1426191
4749	71121	1426171
4750	71134	1426113
4751	71149	1426101
4752	71164	1426090
4753	71179	1426084
4754	71194	1426069
4755	71211	1426080
4756	71226	1426068
4757	71241	1426052
4758	71255	1426016
4759	71269	1425981
4760	71283	1425960
4761	71298	1425948
4762	71312	1425903
4763	71327	1425885
4764	71342	1425873
4765	71354	1425808
4766	71369	1425794
4767	71383	1425762
4768	71397	1425722
4769	71411	1425683
4770	71426	1425668
4771	71442	1425670
4772	71457	1425670
4773	71471	1425620
4774	71486	1425617
4775	71502	1425615
4776	71515	1425569
4777	71531	1425577
4778	71546	1425545
4779	71560	1425520
4780	71575	1425512
4781	71590	1425484
4782	71604	1425448
4783	71618	1425414
4784	71633	1425411
4785	71648	1425401
4786	71664	1425390
4787	71679	1425392
4788	71695	1425389
4789	71710	1425382
4790	71723	1425330
4791	71738	1425306
4792	71751	1425256
4793	71765	1425223
4794	71782	1425254
4795	71801	1425318
4796	71817	1425311
4797	71833	1425317
4798	71849	1425325
4799	71865	1425340
4800	71884	1425403
4801	71903	1425464
4802	71922	1425524
4803	71940	1425570
4804	71958	1425608
4805	71978	1425701
4806	71996	1425741
4807	72018	1425874
4808	72039	1425976
4809	72055	1425978
4810	72070	1425971
4811	72085	1425952
4812	72101	1425958
4813	72117	1425953
4814	72132	1425956
4815	72151	1426001
4816	72166	1425991
4817	72181	1425976
4818	72196	1425957
4819	72208	1425894
4820	72224	1425892
4821	72239	1425877
4822	72254	1425878
4823	72272	1425921
4824	72300	1426152
4825	72315	1426145
4826	72329	1426113
4827	72343	1426080
4828	72359	1426080
4829	72375	1426075
4830	72390	1426057
4831	72407	1426083
4832	72421	1426065
4833	72435	1426025
4834	72449	1425989
4835	72464	1425984
4836	72484	1426059
4837	72504	1426138
4838	72521	1426156
4839	72534	1426115
4840	72548	1426085
4841	72563	1426058
4842	72577	1426033
4843	72592	1426014
4844	72610	1426065
4845	72625	1426039
4846	72646	1426139
4847	72671	1426333
4848	72697	1426520
4849	72731	1426883
4850	72757	1427085
4851	72774	1427115
4852	72794	1427202
4853	72813	1427250
4854	72831	1427292
4855	72851	1427378
4856	72868	1427416
4857	72887	1427472
4858	72906	1427536
4859	72925	1427590
4860	72951	1427804
4861	72973	1427926
4862	72996	1428053
4863	73018	1428183
4864	73033	1428177
4865	73050	1428192
4866	73065	1428179
4867	73081	1428175
4868	73097	1428181
4869	73112	1428177
4870	73129	1428187
4871	73143	1428164
4872	73159	1428154
4873	73174	1428155
4874	73190	1428145
4875	73204	1428117
4876	73221	1428140
4877	73235	1428113
4878	73250	1428084
4879	73264	1428049
4880	73278	1428020
4881	73293	1427997
4882	73308	1427982
4883	73323	1427984
4884	73339	1427972
4885	73355	1427988
4886	73372	1428002
4887	73389	1428023
4888	73402	1427983
4889	73418	1427991
4890	73433	1427976
4891	73449	1427964
4892	73464	1427964
4893	73480	1427958
4894	73495	1427941
4895	73509	1427902
4896	73524	1427900
4897	73543	1427947
4898	73558	1427934
4899	73572	1427915
4900	73587	1427889
4901	73604	1427916
4902	73620	1427924
4903	73635	1427895
4904	73650	1427885
4905	73666	1427889
4906	73680	1427862
4907	73697	1427888
4908	73713	1427876
4909	73728	1427861
4910	73744	1427868
4911	73759	1427858
4912	73773	1427819
4913	73788	1427814
4914	73803	1427796
4915	73820	1427810
4916	73836	1427816
4917	73852	1427816
4918	73865	1427775
4919	73880	1427749
4920	73895	1427737
4921	73910	1427724
4922	73923	1427665
4923	73937	1427630
4924	73954	1427656
4925	73968	1427620
4926	73982	1427580
4927	73998	1427586
4928	74014	1427589
4929	74028	1427571
4930	74044	1427565
4931	74059	1427548
4932	74074	1427527
4933	74089	1427517
4934	74104	1427515
4935	74117	1427458
4936	74133	1427456
4937	74148	1427439
4938	74163	1427424
4939	74178	1427413
4940	74192	1427384
4941	74208	1427371
4942	74224	1427374
4943	74240	1427385
4944	74255	1427365
4945	74269	1427343
4946	74283	1427301
4947	74298	1427284
4948	74311	1427231
4949	74327	1427238
4950	74341	1427202
4951	74357	1427209
4952	74372	1427186
4953	74386	1427154
4954	74401	1427140
4955	74413	1427072
4956	74430	1427094
4957	74444	1427053
4958	74459	1427039
4959	74474	1427026
4960	74490	1427037
4961	74506	1427035
4962	74520	1427008
4963	74534	1426975
4964	74550	1426972
4965	74563	1426925
4966	74577	1426889
4967	74592	1426876
4968	74606	1426838
4969	74623	1426854
4970	74638	1426843
4971	74652	1426810
4972	74668	1426806
4973	74682	1426774
4974	74698	1426777
4975	74710	1426701
4976	74726	1426705
4977	74741	1426699
4978	74756	1426672
4979	74771	1426660
4980	74785	1426620
4981	74801	1426638
4982	74816	1426611
4983	74831	1426594
4984	74848	1426619
4985	74863	1426609
4986	74877	1426576
4987	74891	1426534
4988	74907	1426548
4989	74922	1426532
4990	74935	1426485
4991	74949	1426434
4992	74964	1426436
4993	74979	1426409
4994	74993	1426385
4995	75008	1426365
4996	75023	1426344
4997	75037	1426314
4998	75051	1426283
4999	75066	1426255
5000	75081	1426256
5001	75095	1426209
5002	75111	1426223
5003	75127	1426217
5004	75142	1426202
5005	75157	1426196
5006	75172	1426174
5007	75189	1426193
5008	75203	1426157
5009	75216	1426115
5010	75230	1426078
5011	75242	1426007
5012	75257	1425996
5013	75272	1425969
5014	75287	1425957
5015	75301	1425924
5016	75317	1425927
5017	75333	1425930
5018	75348	1425910
5019	75364	1425918
5020	75379	1425900
5021	75394	1425880
5022	75407	1425843
5023	75422	1425822
5024	75437	1425810
5025	75453	1425804
5026	75467	1425781
5027	75481	1425747
5028	75496	1425731
5029	75512	1425729
5030	75527	1425717
5031	75543	1425714
5032	75555	1425650
5033	75568	1425596
5034	75582	1425558
5035	75597	1425544
5036	75612	1425529
5037	75626	1425492
5038	75642	1425489
5039	75656	1425463
5040	75674	1425512
5041	75693	1425571
5042	75710	1425579
5043	75724	1425548
5044	75741	1425579
5045	75757	1425589
5046	75770	1425530
5047	75786	1425523
5048	75799	1425482
5049	75815	1425475
5050	75830	1425475
5051	75845	1425459
5052	75861	1425450
5053	75875	1425425
5054	75891	1425421
5055	75906	1425414
5056	75921	1425396
5057	75936	1425380
5058	75951	1425369
5059	75965	1425325
5060	75979	1425290
5061	75994	1425272
5062	76010	1425279
5063	76025	1425270
5064	76041	1425270
5065	76056	1425261
5066	76073	1425270
5067	76086	1425232
5068	76100	1425191
5069	76114	1425157
5070	76130	1425162
5071	76146	1425171
5072	76159	1425116
5073	76173	1425074
5074	76186	1425017
5075	76200	1424982
5076	76216	1424993
5077	76231	1424972
5078	76247	1424983
5079	76261	1424955
5080	76276	1424932
5081	76291	1424925
5082	76306	1424909
5083	76321	1424891
5084	76335	1424862
5085	76351	1424856
5086	76367	1424855
5087	76381	1424825
5088	76396	1424803
5089	76411	1424801
5090	76426	1424788
5091	76442	1424788
5092	76458	1424784
5093	76474	1424799
5094	76489	1424773
5095	76502	1424731
5096	76518	1424734
5097	76534	1424726
5098	76549	1424723
5099	76561	1424650
5100	76577	1424647
5101	76593	1424657
5102	76608	1424643
5103	76624	1424646
5104	76640	1424641
5105	76657	1424655
5106	76672	1424653
5107	76686	1424609
5108	76700	1424582
5109	76715	1424564
5110	76730	1424559
5111	76745	1424536
5112	76758	1424492
5113	76771	1424437
5114	76788	1424443
5115	76804	1424452
5116	76820	1424452
5117	76832	1424393
5118	76846	1424356
5119	76859	1424300
5120	76873	1424268
5121	76889	1424271
5122	76904	1424254
5123	76919	1424242
5124	76934	1424232
5125	76946	1424163
5126	76961	1424139
5127	76976	1424130
5128	76992	1424132
5129	77009	1424145
5130	77024	1424140
5131	77037	1424089
5132	77051	1424043
5133	77066	1424037
5134	77081	1424020
5135	77094	1423975
5136	77110	1423975
5137	77126	1423979
5138	77140	1423933
5139	77154	1423910
5140	77168	1423874
5141	77184	1423882
5142	77200	1423870
5143	77215	1423855
5144	77229	1423835
5145	77244	1423816
5146	77259	1423794
5147	77276	1423817
5148	77290	1423796
5149	77305	1423768
5150	77321	1423774
5151	77336	1423760
5152	77350	1423733
5153	77367	1423739
5154	77380	1423696
5155	77394	1423669
5156	77408	1423638
5157	77424	1423632
5158	77440	1423642
5159	77456	1423629
5160	77470	1423609
5161	77484	1423577
5162	77500	1423577
5163	77517	1423595
5164	77535	1423627
5165	77550	1423619
5166	77567	1423648
5167	77583	1423642
5168	77598	1423624
5169	77612	1423601
5170	77627	1423584
5171	77644	1423608
5172	77660	1423602
5173	77677	1423620
5174	77691	1423596
5175	77707	1423595
5176	77721	1423556
5177	77736	1423542
5178	77751	1423526
5179	77767	1423534
5180	77783	1423546
5181	77798	1423530
5182	77812	1423487
5183	77826	1423463
5184	77843	1423475
5185	77859	1423485
5186	77873	1423442
5187	77889	1423449
5188	77904	1423432
5189	77920	1423437
5190	77935	1423416
5191	77949	1423388
5192	77964	1423380
5193	77982	1423406
5194	77998	1423409
5195	78013	1423396
5196	78029	1423408
5197	78045	1423400
5198	78060	1423386
5199	78076	1423393
5200	78091	1423382
5201	78108	1423405
5202	78123	1423390
5203	78139	1423390
5204	78153	1423346
5205	78166	1423304
5206	78181	1423286
5207	78197	1423289
5208	78214	1423316
5209	78228	1423286
5210	78244	1423273
5211	78260	1423276
5212	78273	1423235
5213	78288	1423218
5214	78305	1423232
5215	78321	1423232
5216	78335	1423207
5217	78351	1423213
5218	78364	1423165
5219	78380	1423167
5220	78396	1423155
5221	78411	1423153
5222	78427	1423145
5223	78446	1423202
5224	78461	1423193
5225	78475	1423152
5226	78491	1423166
5227	78507	1423157
5228	78525	1423201
5229	78543	1423240
5230	78561	1423275
5231	78575	1423258
5232	78595	1423326
5233	78612	1423348
5234	78628	1423352
5235	78645	1423362
5236	78661	1423371
5237	78678	1423391
5238	78695	1423409
5239	78710	1423399
5240	78726	1423400
5241	78740	1423376
5242	78755	1423359
5243	78770	1423342
5244	78785	1423318
5245	78798	1423267
5246	78816	1423308
5247	78835	1423360
5248	78851	1423369
5249	78871	1423438
5250	78889	1423480
5251	78907	1423520
5252	78924	1423543
5253	78941	1423562
5254	78955	1423534
5255	78974	1423577
5256	78990	1423591
5257	79009	1423645
5258	79033	1423782
5259	79052	1423843
5260	79067	1423834
5261	79082	1423816
5262	79099	1423834
5263	79117	1423866
5264	79133	1423879
5265	79146	1423826
5266	79161	1423802
5267	79177	1423817
5268	79194	1423831
5269	79209	1423811
5270	79224	1423792
5271	79238	1423776
5272	79253	1423755
5273	79267	1423721
5274	79282	1423708
5275	79298	1423700
